"ID";"NumberOfParkingMeter";"global_id";"AdmArea";"District";"StreetName";"Location";"longitude";"latitude";"ParkingZoneNumber";"geoData";
"1981";"Паркомат № 2372";"282752264";"Южный административный округ";"район Орехово-Борисово Северное";"улица Генерала Белова";"улица Генерала Белова, дом 21";"37.7194347";"55.6170296";"4052";"{type=Point, coordinates=[37.7194347304791, 55.6170292307012]}";
"1982";"Паркомат № 3014";"282752265";"Восточный административный округ";"район Перово";"Зелёный проспект";"Зелёный проспект, дом 14А";"37.7810065";"55.7500683";"4044";"{type=Point, coordinates=[37.7810065306794, 55.7500679314537]}";
"1983";"Паркомат № 3018";"282752266";"Северный административный округ";"Хорошёвский район";"проезд Берёзовой Рощи";"проезд Берёзовой Рощи, дом 12";"37.5214859";"55.7916077";"4013";"{type=Point, coordinates=[37.5214859304429, 55.7916073318905]}";
"1984";"Паркомат № 3056";"282752267";"Юго-Восточный административный округ";"Рязанский район";"улица Вострухина";"улица Вострухина, напротив дома 7";"37.798081";"55.7207932";"4050";"{type=Point, coordinates=[37.7980810306091, 55.7207928312656]}";
"1985";"Паркомат № 3068";"282752268";"Восточный административный округ";"район Новогиреево";"Братская улица";"Братская улица, напротив дома 21, корпус 2";"37.7930436";"55.7502819";"4046";"{type=Point, coordinates=[37.793043630668, 55.7502815314464]}";
"1986";"Паркомат № 3076";"282752269";"Восточный административный округ";"район Северное Измайлово";"11-я Парковая улица";"11-я Парковая улица, дом 49";"37.8049126";"55.8056497";"4078";"{type=Point, coordinates=[37.8049126307564, 55.8056493317721]}";
"1987";"Паркомат № 3103";"282752270";"Западный административный округ";"район Крылатское";"Осенний бульвар";"Осенний бульвар, дом 16, корпус 1";"37.4081898";"55.7606035";"4062";"{type=Point, coordinates=[37.408189831331, 55.7606031317862]}";
"1988";"Паркомат № 3173";"282752271";"Северо-Восточный административный округ";"район Марьина Роща";"12-й проезд Марьиной Рощи";"12-й проезд Марьиной Рощи, дом 9, корпус 1";"37.6187727";"55.8046562";"4016";"{type=Point, coordinates=[37.6187727305957, 55.8046558318996]}";
"1989";"Паркомат № 3271";"282752272";"Западный административный округ";"район Раменки";"Университетская площадь";"Университетская площадь";"37.5416699";"55.7089458";"4068";"{type=Point, coordinates=[37.5416699304236, 55.7089454313781]}";
"1990";"Паркомат № 3287";"282752273";"Юго-Восточный административный округ";"район Люблино";"Совхозная улица";"Совхозная улица, дом 45";"37.7618068";"55.6758179";"4080";"{type=Point, coordinates=[37.7618068305579, 55.6758175310219]}";
"1991";"Паркомат № 3397";"282752274";"Восточный административный округ";"район Сокольники";"5-я Сокольническая улица";"5-я Сокольническая улица, дом 1";"37.6881239";"55.7853728";"4025";"{type=Point, coordinates=[37.6881239308419, 55.7853724317325]}";
"1972";"Паркомат № 2240";"282752301";"Западный административный округ";"район Фили-Давыдково";"улица Герасима Курина";"улица Герасима Курина, дом 16";"37.4722838";"55.7310462";"4069";"{type=Point, coordinates=[37.4722838315654, 55.7310458315613]}";
